Game Name,Version,Repository,Short Description,Description,Tags,Homepage,Category,Interface,Tracker Info,Screenshots,Score,Notes
maelstrom,1.4.3-L3.0.6+main-9,main,Arcade-style game resembling Asteroids,"Arcade-style game resembling Asteroids,,
This is a port of the high-resolution ""asteroids"" style arcade game written by Andrew Welch for the Macintosh.","role::program, uitoolkit::sdl, use::gameplaying, x11::application",https://www.libsdl.org/projects/Maelstrom/,arcade,graphical,https://tracker.debian.org/pkg/maelstrom,https://screenshots.debian.net/package/maelstrom,,nan
magicmaze,1.4.3.6+dfsg-3,main,rescue the maiden while avoiding the monsters,"rescue the maiden while avoiding the monsters,,
This is a simple game where you are a wizard searching the evil demon's tower to try and rescue the beautiful maiden.  Inspired by Gauntlet II, your goal is to avoid/kill the monsters while trying to find the exit and, eventually, the big boss who is holding your girlfriend captive. Includes support for playing in full-screen and with a joystick.","hardware::input:joystick, implemented-in::ruby, role::program, uitoolkit::sdl, use::gameplaying, x11::application",https://github.com/kentdahl/magic_maze,rpg,graphical,https://tracker.debian.org/pkg/magicmaze,https://screenshots.debian.net/package/magicmaze,,nan
magicor,1.1-4,main,puzzle game in the spirit of solomon's key,,,,,,https://tracker.debian.org/pkg/magicor,https://screenshots.debian.net/package/magicor,,nan
mah-jong,1.11-2+b2,main,Original Mah-Jong game,"Original Mah-Jong game,,
This is a set of programs to play the original Mah-Jong game: one server, one client for a human player and one client for an AI player. Hence the game can be played by 1 to 4 human players.,,
,,
You should keep in mind that the original Mah-Jong game has nothing to do with the well-known solitaire game. (It merely uses the same set of tiles.),,
,,
If you like the game, please consider making a donation to the (upstream) author. Read /usr/share/doc/mah-jong/README.Debian for details.","role::program, uitoolkit::gtk, use::gameplaying, x11::application",https://mahjong.julianbradfield.org/,board,graphical,https://tracker.debian.org/pkg/mah-jong,https://screenshots.debian.net/package/mah-jong,,nan
mame,0.206+dfsg.1-1,main,Multiple Arcade Machine Emulator (MAME),"Multiple Arcade Machine Emulator (MAME),,
MAME is a hardware emulator: it faithfully reproduces the behavior of many arcade machines (it is not a simulation). This program is not a game but can directly, through ROM images, run the complete system of these old arcade machines. These ROMs are subject to copyright and it is in most of the cases illegal to use them if you do not own the arcade machine.,,
,,
This package provides the MAME binary and configuration files.","hardware::emulation, implemented-in::c++, role::program, uitoolkit::qt, uitoolkit::sdl, use::gameplaying, x11::application",https://mamedev.org/,arcade,graphical,https://tracker.debian.org/pkg/mame,https://screenshots.debian.net/package/mame,4.0,Arcade Emulator
mame-extra,0.206-1,non-free,Additional files for the Multiple Arcade Machine Emulator (MAME),"Additional files for the Multiple Arcade Machine Emulator (MAME),,
MAME is a hardware emulator: it faithfully reproduces the behavior of many arcade machines (it is not a simulation). This program is not a game but can directly, through ROM images, run the complete system of these old arcade machines. These ROMs are subject to copyright and it is in most of the cases illegal to use them if you do not own the arcade machine.,,
,,
This package provides additional data files for the MAME arcade emulator:,,
nplayers.ini -- provide information about multi-player support,,
history.dat -- provides a brief historical overview of each game",,,,,https://tracker.debian.org/pkg/mame-extra,https://screenshots.debian.net/package/mame-extra,,nan
manaplus,1.8.12.8-1,main,Extended client for Evol Online and The Mana World,"Extended client for Evol Online and The Mana World,,
ManaPlus is an extended client for Evol Online, The Mana World, and similar servers based on a fork of eAthena. Evol Online is a 2D fantasy-style game which aims to create a friendly environment for interacting with others where people can escape reality and enjoy themselves. The Mana World (TMW) is a serious effort to create an innovative free and open source MMORPG. TMW uses 2D graphics and aims to create a large and diverse interactive world.",uitoolkit::sdl,http://manaplus.org/,,,https://tracker.debian.org/pkg/manaplus,https://screenshots.debian.net/package/manaplus,,nan
mancala,1.0.3-1+b1,main,Implementation of the simple board game called Mancala,"Implementation of the simple board game called Mancala,,
This is an implementation of the simple, but fun board game known as Mancala.  Contains both a user-unfriendly character-based interface, and a nice, user-friendly X11-interface.  Be warned: If you just bother to read the rules, you may get hooked on this! For more information about the Mancala family of games, please read http://en.wikipedia.org/wiki/Mancala","implemented-in::c, role::program, uitoolkit::TODO, use::gameplaying, x11::application",http://shh.thathost.com/pub-unix/#Mancala,board,"commandline, graphical",https://tracker.debian.org/pkg/mancala,https://screenshots.debian.net/package/mancala,,nan
marsshooter,0.7.6-4,main,ridiculous space shooter governed by the laws of gravity,"ridiculous space shooter governed by the laws of gravity,,
M.A.R.S is a two-dimensional space shooter game with excellent 2D-graphics, a stunning amount of particles and shader support. It offers single- and multiplayer gameplay, many impressive weapons and specials and customizable ships.,,
,,
In the year 3547 civilizations across the galaxy have settled their own planets, living in peace and harmony with its environment. But outside the placid habitats, the GREAT WAR is raging. As a famous fighter on your way to never ending honor and prosperity, you have to protect your planet from the imminent doom of your jealous neighbours!",role::program,https://github.com/thelaui/M.A.R.S.,,graphical,https://tracker.debian.org/pkg/marsshooter,https://screenshots.debian.net/package/marsshooter,,nan
matanza,0.13+ds1-6,main,Space ascii war game,"Space ascii war game,,
Matanza is a multiplayer game.  In it, every player controls a ship cruising in space, aiming to destroy the other players (and, eventually, ships controlled by the computer).","hardware::input:keyboard, network::client, network::server, role::program, use::gameplaying, x11::application",https://web.archive.org/web/20071226080243/http://bachue.com/matanza/,arcade,"commandline, graphical",https://tracker.debian.org/pkg/matanza,https://screenshots.debian.net/package/matanza,,nan
mazeofgalious,0.62.dfsg2-4+b1,main,The Maze of Galious,"The Maze of Galious,,
This is a very addictive game where you have to kill thousands of enemies, collect items in order to obtain new powers, and defeat some really great guys at the end of each level. You are free to go everywhere you want from the beginning of the game. You have to choose very carefully the order in which you visit all the rooms in the huge map if you want to keep your character alive. The map is structured in a main map (called the castle), and 10 submaps (called the worlds). Initially you are in the castle, and you have to find the keys that open the doors that go to each of the worlds. To complete the game, you have to defeat the boss at the end of each one of the 10 worlds. You are free to revisit each world as often as you want, in order to see if you have missed something. To defeat all 10 beasts, you control two characters: Popolon and Aphrodite, and each one has special abilities, i.e. Popolon has a greater ability to jump and Aphrodite is able to dive.","implemented-in::c, role::program, uitoolkit::sdl, use::gameplaying, x11::application",http://www.braingames.getput.com/mog/,platform,graphical,https://tracker.debian.org/pkg/mazeofgalious,https://screenshots.debian.net/package/mazeofgalious,,nan
mednafen,1.22.1+dfsg-2~deb10u1,main,"multi-platform emulator, including NES, GB/A, Lynx, PC Engine","multi-platform emulator, including NES, GB/A, Lynx, PC Engine,,
Mednafen is a command-line driven emulator for many different systems. It has full support for OpenGL and SDL graphics, network play, remappable input configuration, joystick and keyboard support, save states, game rewinding, GSF playback, and screenshots.,,
,,
The systems supported by Mednafen are:,,
* Apple II/II+,,
* Atari Lynx,,
* GameBoy,,
* GameBoy Color,,
* GameBoy Advance,,
* NES,,
* SNES,,
* Virtual Boy,,
* PC Engine (TurboGrafx 16),,
* PC-FX,,
* SuperGrafx,,
* NeoGeo Pocket, NeoGeo Pocket Color,,
* WonderSwan,,
* Sega Genesis / Mega Drive,,
* Sega Saturn,,
* Sony PlayStation,,
,,
Hardware emulated by Mednafen includes:,,
* NES gamepad, Zapper, PowerPad,,
* Four-Score, Famicom multiplayer adapter,,
* Arkanoid, HyperShot, Space Shadow, Mahjong controllers,,
* Oeka Kids tablet, Quiz King buzzers, Family Trainer, Barcode World,,
* Game Genie","hardware::emulation, hardware::input:joystick, implemented-in::c, role::program, uitoolkit::sdl, use::gameplaying, works-with-format::iso9660, works-with::TODO, x11::application",https://mednafen.github.io,,graphical,https://tracker.debian.org/pkg/mednafen,https://screenshots.debian.net/package/mednafen,1.0,"emula de todo, pero es de consola"
mednaffe,0.8.8-1,main,front-end for the Mednafen multi-system emulator,"front-end for the Mednafen multi-system emulator,,
Mednaffe is a graphical front-end for the Mednafen multi-system emulator. It allows all of Mednafen's options to be configured, and provides simple game-management features.",uitoolkit::gtk,https://github.com/AmatCoder/mednaffe,,,https://tracker.debian.org/pkg/mednaffe,https://screenshots.debian.net/package/mednaffe,0.0,emulator but i on get it
megaglest,3.13.0-2+b3,main,3D multi-player real time strategy game,"3D multi-player real time strategy game,,
MegaGlest is a free 3D real-time customizable strategy game which takes place in a context which could be compared to that of the pre-renaissance Europe, with the licence that magic forces exist in the environment and can be controlled.,,
,,
The current version is fully playable and supports both single player games against CPU controlled players and multiplayer matches over the Internet or a LAN.","hardware::input:mouse, hardware::opengl, implemented-in::c++, role::program, uitoolkit::sdl, uitoolkit::wxwidgets, use::gameplaying, x11::application",https://megaglest.org/,strategy,"graphical, 3d",https://tracker.debian.org/pkg/megaglest,https://screenshots.debian.net/package/megaglest,,nan
